date,prcp_era,prcp_mswep,prcp_gsmap,prcp_chirps,t_mean,t_min,t_max,dew_mean,wind_speed,vp1,vp2,srad
2014-07-15,0.2374093808428888,0.346105974395448,2.611736549918092,0.0,18.876782593710686,12.339402857688071,24.392687800321937,5.035015258681653,0.8377575829034071,883.548459634554,874.4453806710675,383.14958598764855
2014-07-16,1.0513237833407,0.588460170697013,0.6837860988446663,0.0,13.66952092238057,6.497596722249,17.956742149504805,2.4101649682410766,2.985113132099376,734.4128993335132,726.6251442581159,356.7149551650473
2014-07-17,0.9470537402335454,0.433232574679943,0.4211325881027482,0.0,13.709830436959692,6.832155062794413,18.929048412916018,1.8935915650256447,1.6470812976390123,707.8411263450324,700.2858769190522,408.4881990595295
2014-07-18,0.5351849468856285,0.211059743954481,0.2748086881656781,0.0,15.0458060431003,7.748426047349142,20.51892252338081,2.9237270088004834,1.4932594216881376,761.7012870807803,753.6741834855833,391.21543924269935
2014-07-19,0.0788866298408222,0.0418741109530583,0.1033467513716703,0.0,17.12453037082497,8.973186229624162,22.81178252828101,2.7009692791809243,0.8363040890171194,749.7566631687295,741.8343988521397,418.7927536318105
2014-07-20,0.0720571648078135,0.0267603129445235,0.0757295393916069,0.0,19.17135246350591,10.857310327116636,25.31646213279396,3.2582466026339603,0.5955686247950616,779.9551457897636,771.7676075988998,393.7025316954993
2014-07-21,0.0303462280963733,0.0184921763869132,0.1749292450387636,0.040311459066172,21.60465994589231,12.498356405968138,27.713593672901368,1.946581651616497,0.2972020486594151,710.52710097878,702.9483736514647,403.1829810254394
2014-07-22,0.5381246363770104,0.291607396870555,1.7279532599458354,0.0326113693356754,20.77491552465972,13.50999018851229,26.6282934620819,4.5763388016975455,0.8462122818530181,855.7037220026024,846.8475753720621,341.54955042684816
2014-07-23,0.5053665776537699,0.803076102418208,3.25470378978626,0.0,20.854788229814687,14.61239880387393,25.956751387995723,5.966337702563862,0.6695154323620726,942.5608091328836,932.9323649751404,323.9296642455881
2014-07-24,2.0374852999944,1.92852062588905,5.1477760507783925,0.0681672578061332,17.71366928835306,11.56153721117181,22.566614696024143,4.961859779721294,1.940886931975874,879.0544639672602,869.9912804746681,295.925974926747
2014-07-25,0.4119793129969248,0.79098506401138,4.037770067162575,0.0,16.18025780111111,9.847751065247792,20.91702002890048,2.7410295669145626,1.1725597183624283,751.8924532913596,743.9514511762999,395.5992340371371
2014-07-26,1.7730196038779,0.895003556187767,1.2123945514730692,0.0,16.745422935747285,10.539144855343809,21.27540202849997,4.847186704155206,0.5867732016210591,872.0506562569111,863.0496170086943,361.9510175397304
2014-07-27,1.8490445781145,0.96852773826458,0.6541734062377873,0.0,17.451991109845665,10.76057453115277,22.742064416078847,5.695406870842817,0.3584623810618007,925.0447222559376,915.5725033467388,329.5088058798622
2014-07-28,4.6429020664757,4.34450568990043,13.765095762424504,15.63311696983364,17.48942919652808,11.428932501625695,23.44826792897379,6.261409523399834,0.826714470260293,961.9702916123318,952.1684562446852,316.5139453304666
2014-07-29,4.4701095456535,2.82734708392603,2.5592402640114087,1.5354317657800596,11.404405963139196,6.85335038000926,15.078780725316848,2.937142291025566,2.429003427837282,762.4259820199148,754.3925140681307,297.73226429582496
2014-07-30,0.9659102173098468,0.510135135135135,1.7429870238263712,0.0,11.637920846769248,5.671955203554603,16.183130701343487,1.4848790823788818,1.5364488125528677,687.4245224586853,680.0475548127426,388.2238278760095
2014-07-31,2.2978541244077,1.50889046941679,3.773001701021728,0.0,12.036778753130193,5.621745962134412,16.966563992287035,1.898918408146244,1.480801588952135,708.1107275780678,700.5531218361691,378.2728727162972
2014-08-01,1.1531399537123,0.725551209103841,2.3157208434375702,1.3501276950921155,11.39775911810193,5.154136266542139,16.000207354536997,2.3284115049502816,1.627813357951731,730.1496908326114,722.3992760025851,366.1062315964159
2014-08-02,0.904298848382114,0.546319345661451,1.49284223243365,0.1053627262649592,12.620896478924864,5.9854412180972645,17.44370634296564,3.121206217201575,1.589874931468511,772.4309334812671,764.3095582807085,364.05617203890375
2014-08-03,0.1250584042977239,0.052898293029872,0.2091547874497354,0.0,15.233948430987084,7.245516644310442,20.88956121851293,3.1875174873834453,0.4296263831308292,776.0637004427069,767.9103867015176,389.1343916235459
2014-08-04,0.2421018282012108,0.093172119487909,0.1179249944621628,0.0,17.15577800257421,8.971373422350041,23.395567468975685,2.815511615994467,0.4710395723837131,755.8777358269391,747.901760257456,402.2056165213079
2014-08-05,0.5542408860613174,0.251066856330014,0.5521371524289838,0.3296020367566153,18.018964386311325,10.275177161184956,23.86444744858829,3.5073856279750544,1.1813026852945363,793.8003960621203,785.4909937682677,334.9027353087998
2014-08-06,2.328489879052,1.19861308677098,1.0507113077971633,0.1260916128149991,15.315605260195014,8.752031725644429,20.125210115373022,5.859036067460295,2.5473574994749617,935.588871331776,926.0226383159578,344.47038031013875
2014-08-07,1.3774583128118,0.771070412517781,1.1793853830237295,0.0230323694324366,14.062844679684131,8.131130800773633,18.913072798637018,5.583455358351273,2.197478071961972,917.8912573153196,908.4827707412804,357.24494994639167
2014-08-08,1.2130419636202,0.600106685633001,0.8663225358120872,0.2140444984524189,15.077507879916991,8.426294223947082,20.70425757620336,6.0284868191840815,1.8594748263751144,946.6199060007552,936.9552247716034,367.18563843593466
2014-08-09,2.4471160849902,1.45545874822191,3.927623274316351,0.0144158179015338,14.04816521266048,8.260121344185507,19.304906902336768,7.02609125758994,1.8049670209861937,1013.922118617925,1003.654760365206,330.3175437379209
2014-08-10,0.4698535469822951,0.224573257467994,0.0488246755724322,0.0,15.869607429585244,8.746984000599468,21.45934283247965,7.325443077193256,1.2229446247566995,1034.924606350495,1024.4684753580534,371.0420290390324
2014-08-11,0.3712392773255366,0.19950213371266,0.9631046013282298,0.4683298800324634,17.47681415149276,9.39034204539189,23.74800797076574,5.802393425878336,0.3216245376808704,931.926908733668,922.3933364967868,392.5833670494658
2014-08-12,0.1750757259639597,0.186433143669986,1.3609273103982718,0.0450558778778634,18.52894117798905,10.19421827966056,24.89629947162797,2.7527184480284177,0.323047182231868,752.5166529025533,744.5701738560643,392.3225750512514
2014-08-13,0.0519359833754845,0.0226706970128023,0.0973715742115964,0.0,19.397243982098303,10.894492176788845,25.70401406453948,1.8823953015922823,0.5882329290388174,707.2747593492281,699.7244597930958,403.0184247916903
2014-08-14,0.1049482109386975,0.0475640113798009,0.1258210461506877,7.845969586778923e-05,20.26521562171456,11.913534350905252,26.879016243615865,2.277189747060561,0.2252401240620059,727.4898002323089,719.762675481691,377.72936096411286
2014-08-15,0.301008742411425,0.123221906116643,0.0681807004500982,1.4527290354102698,20.28666316439921,12.32931584620161,27.07479535918196,4.153731849269718,0.3718799499848025,830.7382164361574,822.1029408528385,363.2094011812864
2014-08-16,1.3661114768619,0.983197012802276,3.294726785684922,1.6362460628978892,19.733938639845803,12.357006654927034,25.70824637730294,6.876883650858815,1.8752978786853824,1003.594903100452,993.4202463469964,332.4784640536647
2014-08-17,3.1987117242809,2.11077524893314,3.9773349008100527,0.5320313070946489,15.977755497341718,11.81953661998216,19.83262682445172,9.461303181309232,1.8126394874899905,1196.2491090230585,1184.332500595992,176.36055435725874
2014-08-18,0.6406649308656652,0.319256756756757,1.2804127056643146,0.0,16.901400568043243,11.96689923532324,21.156260121002617,8.268850286610473,1.52106881858198,1103.6471029692316,1092.571038658003,271.93488533798364
2014-08-19,3.502062015457,2.03431721194879,2.0074436169498364,0.4724320902196896,16.662641410230094,10.825531101957893,21.581883533549387,8.908220179319642,1.0349469709884225,1152.480213192826,1140.96161299625,257.7406865217356
2014-08-20,0.5645525699335235,0.40976173541963,1.782211215821875,0.2211654808866464,18.18645672680776,10.685079056848965,24.06842706644926,8.372451398440603,2.04495093443738,1111.4337580076292,1100.287239660222,365.4761519393094
2014-08-21,0.1559769975355198,0.0796586059743954,0.0540231702797428,0.0066587118431406,17.03684474359369,9.639117475029082,23.22005013263896,3.636571708158442,2.246148140752927,801.0648116245329,792.6914075504876,388.8007855380149
2014-08-22,0.0932628244219538,0.0423186344238976,0.0392403442349431,0.0517573043966877,15.919455051319858,9.026957495949318,21.07468687017468,3.403379371129517,0.656039687822562,787.9943046499222,779.7360254724058,290.5454464000736
2014-08-23,0.0413413453231874,0.0143136557610242,0.0151757391258224,0.0,17.285245676777436,9.339969533148915,23.218755949114268,2.9734008481305523,1.0618937874118828,764.3877270879179,756.3370287710251,390.7602581540692
2014-08-24,0.0869894130659225,0.0288940256045519,0.0089114987046391,0.5439832800538804,17.44358848030288,9.957856373383096,23.15513658795811,4.452584169059833,0.9819149336215778,848.3251442811227,839.534328319636,375.7672810229155
2014-08-25,0.1534305748711817,0.0826813655761024,0.1128041787177761,0.0,18.13207942792184,10.170220872776838,24.259692057569737,5.636464177394885,0.7671726197453275,921.2722943172236,911.8336900952472,374.5437185328746
2014-08-26,0.8545212574861143,0.721639402560455,2.2663626222232374,0.1437259677261589,19.73332783704251,10.591127628291416,25.825252063399205,4.051755188594882,0.2160057331767073,824.8112803627035,816.228367212456,376.6920078486641
2014-08-27,4.3518769202097,2.71337126600285,1.6355175743219192,4.5426161187523695,11.851298923797115,5.637492271117708,16.53439415856809,5.620119768850543,3.188623735507861,920.2286352893468,910.7993287466052,246.1795211654349
2014-08-28,0.0075221767771307,0.0037339971550497,0.198446688621936,0.0,10.273712650389086,4.320323038276115,15.48344844651615,0.140785989617143,1.5694525218892803,623.9109569967028,617.0866741393754,375.6922065903667
2014-08-29,0.0010243601124871,0.0014224751066856,0.149038603420251,0.0,12.95681934233096,4.743836000047224,18.8466733639076,0.2855540930672759,0.6331535508222773,630.4921801289704,623.6107573767573,383.0020580591892
2014-08-30,0.0648644539888404,0.0433854907539118,0.0592892654563893,0.0,14.243548943562132,6.687108345544402,20.495843891354586,1.6472726813213967,1.324963122976314,695.4733312913163,688.0261172576005,369.4076714001151
2014-08-31,0.0004393685038054,8.89046941678521e-05,0.0438363990174401,0.0,16.749071626833995,7.47013306092856,23.689311994759976,2.1214272450185945,1.0830443270864072,719.4538519588192,711.7970569441921,385.2384566878717
2014-09-01,0.0012848131518694,8.89046941678521e-05,0.0177879251618414,0.0,18.672791029261305,9.675702624271878,25.813218847264693,-1.3697231077621268,1.5847201284383348,558.7895525425257,552.5292652433349,388.0171970696202
2014-09-02,0.0419633379212537,0.0165362731152205,0.083312264987401,0.0,19.676032144626674,10.880632579447196,26.78235465921228,-0.1900846368405382,0.8099356626730606,609.0975797957929,602.4018088392752,381.85857790751743
2014-09-03,1.6856029017114,0.967016358463727,2.1982154981091298,0.0660235290313144,13.515645928591368,5.821856650979896,19.951439610140028,4.16173777982948,2.7360564129049347,831.205115576456,822.5657139022476,275.29167913167333
2014-09-04,0.0096117601150589,0.501955903271693,0.8886539936798605,0.2670112234606939,11.985864938932878,5.176880885065998,17.355893390337542,0.3811308211689379,1.786490864840809,634.8707962230237,627.951341375959,378.754221414212
2014-09-05,0.8381236279384549,0.42176386913229,0.4089945752941702,0.0390198536052573,10.366502771812463,3.25717798885762,15.73244039570926,-0.8842046833080985,1.4494118394545807,579.030569904162,572.5952352794948,345.37012093576226
2014-09-06,0.018872874178324,0.0714793741109531,2.056769994306188,0.0,11.96779813242864,3.07018227980285,17.456710813057327,-2.646634425648358,0.6339751265819016,508.5208938487498,502.6945757524255,368.4274074491527
2014-09-07,3.7468037248235,2.48364153627312,5.253638354776969,0.723012503017299,8.50766911361029,3.1324185422350297,13.263901071655424,1.4614427615325667,0.7204627248137312,686.2697737725338,678.9028802999799,152.35255032786358
2014-09-08,0.0024149013329622,0.0008890469416785,0.0108286060133383,0.0,10.572785445049476,2.85955700042274,16.710644149399002,-0.0139730749595514,1.2362449129598487,616.9429601702113,610.1791447261122,357.9294296582717
2014-09-09,1.2965556740178,0.735152916073969,0.2853002307715103,0.0,11.166310246376156,3.960064351345636,17.242541205865905,0.0259500029334844,1.486700922943286,618.7338529037747,611.9544992780117,318.76953126902873
2014-09-10,3.4597545628774,2.25071123755334,3.8709338553210695,1.0065899473067397,8.98422677848231,3.1566715835795094,14.169102147191497,0.1751309877272433,1.3495826174534706,625.4667608530181,618.6289726532412,326.3482933806872
2014-09-11,1.1783031396477,0.672741820768137,0.6533172403927846,0.1015104474913328,4.835945396955879,-0.5485208142085867,9.26644563642111,-4.639613051814706,2.837806101236086,438.0634448819531,432.8445621721749,310.3566783156213
2014-09-12,0.1970087600018183,0.125622332859175,0.5956991804761799,0.0,2.485088072692122,-3.0667890809502296,7.131418557417817,-6.860480671238747,1.8149003928148064,369.8933794385756,365.2636700345305,308.980202867512
2014-09-13,0.0099920905901089,0.0087126600284495,0.7691926849987732,0.0,5.056646762822084,-2.5582605212153453,10.324998087440008,-6.633578759492195,0.7278217784782978,376.3958525545989,371.7097793053407,330.7427150943959
2014-09-14,0.0429118746967135,0.022848506401138,0.605120910321668,0.0,6.830150723834549,-0.1404007074950755,12.736281127489235,-5.999643166545184,0.5379976449066138,395.1057050284767,390.2576974122726,323.81083080578884
2014-09-15,0.0134290021894349,0.012624466571835,0.6669642826996524,0.0024043292513802,8.692829164550801,0.4940455922178444,14.341080245370222,-6.041678484134934,1.1645111558438204,393.8399350058923,389.0028726865983,335.3813418713826
2014-09-16,0.659672490154941,0.345305832147937,0.7798265905790744,0.0027159298071867,8.385711289807716,1.8854881017140883,13.682495043207268,-2.432915198361684,0.4523367388983518,516.6437137720302,510.74733005461417,253.7951609336651
2014-09-17,0.0731507789611004,0.0327169274537696,0.2984602089765018,0.0,9.111790172886458,1.6730928308525108,14.96462555643501,-1.8345485986254173,1.1852808916891362,540.0021023097598,533.9041188097638,313.7574536683886
2014-09-18,3.0031602561035,3.60961948790896,16.43256529021556,3.18695375815685,12.933981702692336,3.521381087251939,18.775507652099066,-1.0694881604312627,1.6910262569123096,571.2307141904089,564.8628585038283,337.5436777828422
2014-09-19,6.0875160719949,4.56161095305832,8.737910480181808,11.353263066394351,6.4257259957434485,-0.4817640413671142,11.555879286423078,-0.3243771614723982,2.200413352751638,603.1747270295009,596.5303009428625,129.25730936274104
2014-09-20,0.1366150337968101,0.0605440967283073,0.3094938015561408,0.0,1.7605652922520107,-3.415129723570544,6.046068625792827,-7.939661926379131,1.4238435587037297,340.3157247413367,335.9431273126404,281.03331716609614
2014-09-21,0.0032789124346643,0.0,0.436891002160262,0.0,3.235852791702314,-3.69773249682828,8.960069391847469,-6.359894100766667,0.3872455542647272,384.3742981363319,379.6191303590505,320.8248500189324
2014-09-22,0.0663219739505917,0.0288940256045519,0.6627890711955049,0.0,4.432824935201381,-2.8178948021592305,10.596406912705731,-5.35104516198237,0.244583796863771,415.1006288070837,410.0798742359236,315.0465929800938
2014-09-23,0.0333296728066567,0.0153805120910384,1.090260529960405,0.0181642531881798,4.982661561840303,-2.085764827387038,11.285925425930373,-5.209569207496372,0.6448907694599625,419.5797984047217,414.5203788319858,303.10681671730515
2014-09-24,0.025149471089608,0.01324679943101,0.8187405773321343,0.0174284505374237,5.814813893189751,-1.3741219362628954,12.614234804913735,-5.964228141022431,0.5468306315600304,396.1749333984405,391.3176810126225,321.2625220204356
2014-09-25,0.0012769747837845,8.89046941678521e-05,1.1290183010126529,0.047128686842659,6.575941209935479,-1.0327643482071949,12.980347787360644,-6.193244606367159,0.2110824765494182,389.30588226376426,384.5080375677565,324.0621951589735
2014-09-26,0.3701687523145717,0.216394025604552,0.3812000529998252,0.0,6.121550372638069,-0.2120201894707634,12.13915067327622,-4.1176043463295855,0.4132938918588977,455.6237899798592,450.2535003798052,295.41722623777804
2014-09-27,0.2209257619567386,0.601884779516358,6.350190843525172,0.3206853929424864,6.90233013500972,0.407536297274703,12.309429398693169,-3.252250168296712,0.2642359695066417,486.1158990753773,480.482766431808,304.2740658214098
2014-09-28,3.3221827215185,2.4297652916074,3.815210274288392,2.4673430109529293,5.13228027258765,1.2069728344133637,8.298093627180606,2.163405684340603,0.8241827913905173,721.611788949255,713.9361128038523,91.56301608232693
2014-09-29,7.0409114258611005,4.74368776671408,6.464946991889953,1.1024062417328415,5.902576567065751,0.9140246545422884,10.27325920232954,2.489411922484578,0.4664688790005639,738.5664179591344,730.7422697598444,207.68605528188647
2014-09-30,2.7000638125662,1.67816500711238,2.3453156683807346,0.303529386422762,4.523429675230716,0.6347407845965449,8.462764640248054,1.1850223292822193,0.6751961991377818,672.7791268794097,665.529854799772,199.21349204902
2014-10-01,8.7356340979526,5.40558321479374,2.0866634811097087,1.0478328381261526,4.290133150625763,-0.0860121127328739,8.135138088685437,1.3840138290987625,0.263155813739424,682.4669202410109,675.1331963706797,104.1776543582259
2014-10-02,0.0394812838243654,0.0107574679943101,0.0644978801716991,0.0,1.034849953791877,-5.391242547497598,6.483969793729671,-3.418071065480035,1.0341497135137672,480.1362866434327,474.5547003598888,200.5790605409556
2014-10-03,0.0198176346958639,0.0370732574679943,0.9196771244447652,0.6006675828180847,2.065360844650684,-5.61730665956668,8.35818196175643,-4.256137513039164,1.438967212073848,450.9035825026293,445.5739853606482,243.48087742141533
2014-10-04,2.205639899153,1.68207681365576,3.273022649397765,5.798726175367118,4.592875917197659,-2.7040355585342013,9.12007504990413,-2.078897455363119,0.2705753851903363,530.352582932649,524.3379048660039,126.74996526849549
2014-10-05,0.0728469363241721,0.0376955903271693,0.1606507071598124,0.0025550332673578,0.9713228863188306,-4.709293535387815,6.305872771650741,-5.730844648988466,0.4152604212996797,403.2857400429527,398.3670282085729,218.382642509902
2014-10-06,0.3405329844041813,0.16971906116643,1.205705447442582,0.2721184317176832,2.5940645692521684,-4.464666855500639,7.161090842186411,-3.198314977005623,0.3981234626305147,488.0750486125442,482.4250266112522,192.97492191989213
2014-10-07,4.0140935901233,2.31916785206259,2.1125613631953195,0.5181557748924088,2.096358945497059,-1.1964833170709426,4.78622391618228,-0.3239550884183586,0.3621938462214027,603.1932618883222,596.5486751572549,103.43304977598854
2014-10-08,10.6175190458333,7.02044807965861,4.272773797015111,4.712096277589351,2.065225290514661,-2.9407515407493747,5.982648195908666,-0.6161560329771874,0.8042414857938466,590.4817993719508,583.9473370974413,84.97973832009069
2014-10-09,1.9406530601635,1.24884423897582,0.341571018619023,0.0420729433883646,-3.472391992902601,-8.481695895357518,0.0883927599186904,-7.167705462402751,2.515688459885107,361.2485182137278,356.69382361634786,153.7952618110085
2014-10-10,0.0968111003033318,0.0345839260312945,0.0842839065473536,0.0,-7.981387946269365,-13.518022475919963,-3.194983654452244,-14.00020963507876,0.5555010686804003,210.0583274200162,206.84996485123568,184.40607575382137
2014-10-11,0.0012770361326937,0.0,0.0817771722300909,0.0,-5.6532839812406905,-13.036210830876373,0.1413662314825501,-14.18872068048438,2.217324609819114,206.8455818525804,203.6671628714974,192.74908301929585
2014-10-12,1.304062897477,0.721283783783784,2.5707841126634454,1.412789338044806,-0.917368779628248,-8.604785771906393,3.1657302283587683,-10.629218872032196,2.132826171532747,275.5663389374659,271.7633314926462,164.7065970604754
2014-10-13,5.3042284903457,3.50977951635846,2.088778703628429,1.4968280393223092,-0.6729031892274975,-2.997772309336028,1.463721044469139,-3.39787559887759,0.792126583453309,480.8610360694842,475.273202356349,62.50018426047093
2014-10-14,0.6782791432548485,0.348595305832148,0.1818469334198871,0.0,-1.1558823388302812,-5.212483587946281,2.4845673467563643,-3.987631692518789,1.1906144328196255,460.0922036704533,454.6833947509294,119.35901195040933
2014-10-15,0.3447717129952455,0.148648648648649,0.2746799857282361,0.0,0.2565011864104463,-5.025714224713909,5.211843973423015,-3.8843397570360025,1.2113989593056882,463.67107980598735,458.23142089805657,160.83439960233682
2014-10-16,0.8943985420317618,0.465416073968706,0.3358944102141925,0.0566955391959474,1.406220927795232,-3.2643306221601733,5.773007687470567,-3.183646110176653,0.7986237424387803,488.6090945640492,482.9544685998458,142.61017950351143
2014-10-17,0.0226962555253847,0.0114687055476529,0.4313346090956492,0.0,1.5153778151595247,-4.8851861373458405,7.514478565213267,-4.702842397243899,1.0635931299781822,435.9778195905834,430.776924075019,174.59912920870767
2014-10-18,0.0024354493937121,0.0013335704125177,0.4581641091341906,0.0,0.4762311893972537,-5.934237540309766,7.187460810351752,-5.2560039923499176,0.6766253423761383,418.1049424210148,413.0582529528014,180.8699179160208
2014-10-19,0.0020938910281581,0.0,0.3848757756769088,0.0,1.4912054699082091,-5.078195271189372,8.768100317523249,-5.51675085518076,1.7304449981995151,409.9084717412033,404.93255032273527,187.2654231798447
2014-10-20,1.6844609696975,1.0450746799431,0.5932908987766086,0.2615798954999996,3.9225369612570944,-1.7702130827944416,9.43311272180182,-3.682192690335967,1.3832930356476791,470.7467785803828,465.2461286028195,140.01382102907328
2014-10-21,6.679859412824699,4.46105974395448,1.8106789481809245,1.8632203644486536,4.149696303051201,-1.1059155632915465,9.026319124941608,-0.4269506168393491,0.0653568858307497,598.6852782105378,592.079756802429,101.00328584193755
2014-10-22,0.0127438553431958,0.0032005689900426,0.3113146551648468,0.0,0.4113613202531496,-3.7054011760042727,5.038658916300221,-5.442831569424129,0.729992231418639,412.2174468992297,407.2215860876533,171.8644281778298
2014-10-23,5.4445916741285,3.61139758179232,2.565241581743837,1.7731692812848787,2.564419504832585,-3.384247585975743,5.3860570209103,-1.8960969285467968,1.2292302690543702,537.5569428191205,531.4800720221191,84.32261850165104
2014-10-24,3.0727015659274,2.06783428165007,0.2402117735056423,0.014515273749465,3.398592625895617,0.7826893143876532,6.036974234550883,1.9466985668693155,0.2502888136132807,710.5330371726363,702.9542579514098,68.94638086155308
2014-10-25,0.2476453371110384,0.111130867709815,0.1166821524698463,0.1187263545803716,3.66242078597304,-0.3619115952979541,7.899641714972233,0.3264939439905561,1.650846057366105,632.3644517734474,625.4667682693481,120.8549950809918
2014-10-26,0.8528606147059293,0.697101706970128,0.866997923976984,3.714695096073952,5.718339973771208,0.2724682292789566,10.416580363071034,0.3592266563824751,2.2297861999855564,633.8649362157696,626.954219267126,155.67730674079365
2014-10-27,6.858177900258,4.40167140825036,2.328762503717442,6.33754109888654,-4.625076178624113,-11.679445397523978,4.566886337468532,-8.933538116053228,2.812520705849684,314.9600806461931,310.8091668198152,63.51322003673326
2014-10-28,0.0079912154307487,0.0007112375533428,0.1361117678603752,0.0041420584416036,-10.307225554611136,-14.55460273313014,-5.83664791196577,-16.745629708581077,0.8888466067199412,167.4055497341449,164.6038632081637,163.90935720650984
2014-10-29,0.0028837532830911,0.0,0.0127734428854416,0.0,-9.891360848252589,-14.68215878817233,-4.777881916371939,-18.06496655407227,0.9536998346100484,149.8161751372608,147.1896055375461,165.97364636521627
2014-10-30,0.3127774399554408,0.171052631578947,0.0065353238918774,0.2203998976750498,-8.46175859033184,-13.932482308482292,-4.615015588912911,-14.338011546737278,0.3048181388213289,204.3325249478344,201.1775947844428,147.29243476586552
2014-10-31,0.129689617832864,0.0714793741109531,0.0,0.0,-9.24701060596948,-12.902881261225332,-4.6455508298108725,-13.548782614329582,0.5252216651405301,217.9340431100459,214.6526588540449,136.98548477745922
2014-11-01,0.0022298498248276,0.0,0.0136417633393361,0.0,-6.026364137408905,-12.20925173252556,-0.347929271819396,-14.11477826732954,2.5074616075112712,208.1004858100891,204.9103596317027,159.602465506207
2014-11-02,0.0001627898482392,0.0,0.0200283652173817,0.0,-4.43513489375465,-10.233809515598978,2.5479725547994008,-14.04519059067036,1.946164374301615,209.28770039119328,206.086511735388,161.78728041880578
2014-11-03,0.0011513946597562,0.0,0.0248166370588286,0.0,-5.413421035780743,-10.237508889519972,1.6822645548170383,-12.937819094546512,1.405712415127677,229.01339076238816,225.6301219172153,159.35557071539378
2014-11-04,0.0790300432995645,0.0433854907539118,0.0498786897676047,0.0973705339298255,-3.37209348523578,-8.875281308648766,2.774398382200445,-11.305634332408488,1.175776551022079,261.1219143047902,257.447928873958,152.77984494106963
2014-11-05,0.0523749506749533,0.0214260312944523,0.0052943526014607,0.0007023295453597,-3.2728916105501185,-8.241431370817395,2.7395610752126345,-8.6711616671476,1.0861100307805862,321.4845933863212,317.276498418453,127.69850400427508
2014-11-06,0.0034900093287782,0.0,0.0213930439559527,0.0,-2.81111545484373,-8.207380023580356,4.065808299783896,-8.909332780613056,2.16527785621684,315.5570108548601,311.4008611180763,156.06813472643668
2014-11-07,0.0020446445440784,0.0,0.3124456519985337,0.5976042824172706,-1.90019490937874,-6.617945221160767,4.833549399599974,-9.626038093359623,1.6867437069113724,298.3031246089185,294.29870768509284,150.43210712675608
2014-11-08,2.0359862164238,1.23115220483642,0.2051069640766476,3.7976925266596586,-1.8701273367923927,-5.2990552318131,1.747502761886892,-6.301539885591978,1.3204472289335976,386.09478381302097,381.3247247305069,86.59983632400882
2014-11-09,1.3919446559862,0.725817923186344,0.4674988848147644,0.4390552621814657,-4.51194673435316,-7.520685763996141,-1.88173261543102,-7.024843969517747,2.200090809653282,365.24579058857097,360.656398029088,72.63093205895115
2014-11-10,0.2444338554360752,0.14571479374111,0.0363430580213455,0.0,-7.127033881091165,-11.637935479619555,-2.271396050203691,-10.413726494108856,0.876424188022311,280.3155559562222,276.4703212076717,108.16066502123046
2014-11-11,0.0120673013397292,0.0,0.000711186178046,0.0,-9.866538118359756,-13.995617652730855,-4.382102076000365,-14.5460593386735,1.105207631313741,200.875957842236,197.7534342465144,129.27844112084438
2014-11-12,0.0467702344825961,0.0092460881934566,0.0141025700391028,0.0,-9.65910451379807,-14.437158896066876,-3.6134864584253137,-16.137401952421556,1.8630456461055347,176.1205098758964,173.23390037125998,137.45655815542472
2014-11-13,2.0804812035785,1.09548364153627,0.0219121499786402,0.0,-7.663221575205569,-11.205521820603735,-4.676555988278039,-11.081036807602118,0.0871710998443863,265.841234948874,262.12499170062097,71.61144385171627
2014-11-14,0.3626327763439661,0.15647226173542,0.0084388273396284,0.0066730996640909,-9.134339438981954,-12.332444195576327,-5.657477590850306,-12.777762864216754,0.8190641865542547,231.99788641799591,228.5873262045981,103.08033790960948
2014-11-15,0.6317081325463407,0.276404694167852,0.002330485721033,0.0281202468046489,-7.9778811652823265,-11.767238111791585,-4.566594581048776,-12.960084845756851,1.4311341388306007,228.60094243639588,225.2214500920843,113.72653002310057
2014-11-16,0.5626954958201686,0.234530583214794,0.0032290958269149,0.0,-7.397966229667304,-10.491153525945832,-3.5484907426317136,-11.628985938572155,1.6006304442968535,254.4589169433933,250.8447789640894,99.00143173349284
2014-11-17,0.0091676850795772,0.0,0.010459158835748,0.0,-8.023688167219177,-12.189180475286092,-2.1663707188678814,-13.419032822974316,2.0758719755894046,220.2460249438367,216.9433021274935,115.16026961646618
2014-11-18,4.9837651826087,2.47546230440967,1.3819899497871708,3.614346418434972,-7.386027295521899,-13.43742010058719,-2.827288227193492,-12.010249119580635,0.368044260150246,246.7979878673683,243.2529501011527,66.40756667284448
2014-11-19,0.2564376846893477,0.0882823613086771,0.0,0.0,-12.518694743215008,-15.901478624709284,-9.213001796201638,-17.15988182935905,0.0411321716113271,161.6932599650303,158.94786276636,101.36245942965007
2014-11-20,0.0598204384134604,0.0146692745376956,0.0,3.4162922464394214e-05,-14.091212661903056,-18.228588963285745,-9.336882168105433,-19.375051715439497,1.2059359539002248,134.008597492738,131.5445812439367,103.64514560703434
2014-11-21,1.0720861621632,0.538673541963016,0.0,0.5712587058203425,-12.708838649243036,-18.48344681597959,-9.161675164488486,-18.27889911229701,1.4127181705838734,147.1257774705253,144.5264938250544,104.00908524052898
2014-11-22,1.0527883055644,0.556899004267425,0.0,0.0,-12.474794321067977,-15.880392206233068,-9.127304147061013,-16.064876557441437,1.3030436036993354,177.186343445431,174.289421770653,66.72660012930854
2014-11-23,0.4340729068847457,0.165096017069701,0.0,0.3718076826259852,-10.880355539081163,-15.457141182600765,-7.674948057492202,-16.063199949590512,2.4108182728212086,177.2110510560232,174.31389051249292,85.54090852713382
